# 1.因为最初全量导入PAAS平台时，模型唯一标识是由“模型名+日期”组成，后续批次新增的模型日期又与最初的导入的日期不一样，
#  所以导致模型唯一标识没有规律，不方便管理。因此以下这些模型唯一标识是从PAAS平台导出，方便后续更新模型时模型唯一标识不会有变化。
# 2.除了以下模型，后续新增的模型导入PAAS，模型唯一标识都是与模型名一样。
DATANAME,XMLID
TO_BASS_EMPT_YSIM_DAY_JM,TO_BASS_EMPT_YSIM_DAY_JM_20161128
TS_E_FIXFEE_LOG_D_JM,TS_E_FIXFEE_LOG_D_JM_20161128
TS_EB_WAITBAD_BILL_M_JM,TS_EB_WAITBAD_BILL_M_JM_20161128
TS_CRM_CNTY_INF_D_JM,TS_CRM_CNTY_INF_D_JM_20161128
TO_SJDCRM_ORDER_FEE_DTL_DAY_JM,TO_SJDCRM_ORDER_FEE_DTL_DAY_JM_20161128
TS_EB_RHJF_COLLECTION_DEAL_LOG_D_JM,TS_EB_RHJF_COLLECTION_DEAL_LOG_D_JM_20161128
TO_CHRG_CHK_RSLT_DTL_D_JM,TO_CHRG_CHK_RSLT_DTL_D_JM_20161128
TS_O_BUSI_ACCPET_TYP_D_JM,TS_O_BUSI_ACCPET_TYP_D_JM_20161128
TW_NGCC_ZNTS_FNSH_WORKF_DAY_JM,TW_NGCC_ZNTS_FNSH_WORKF_DAY_JM_20161128
TS_E_ORDR_PRDCT_USR_D_JM,TS_E_ORDR_PRDCT_USR_D_JM_20161128
TW_NB_CNTN_PARSE_D_JM,TW_NB_CNTN_PARSE_D_JM_20161128
TO_E_SMS_BATCH_SNDRESULT_D_JM,TO_E_SMS_BATCH_SNDRESULT_D_JM_20161128
TS_ESOP_SYS_PARAM_D_JM,TS_ESOP_SYS_PARAM_D_JM_20161128
TW_BASS_FUNC_ATTR_MO_JM,TW_BASS_FUNC_ATTR_MO_JM_20161128
TW_PERS_ACTV_USR_D_JM,TW_PERS_ACTV_USR_D_JM_20161128
TO_R_SIM_SCRAP_LOSSDEL_D_JM,TO_R_SIM_SCRAP_LOSSDEL_D_JM_20161128
TO_BASS_ACCEPT_RES_LOG_JM,TO_BASS_ACCEPT_RES_LOG_JM_20161128
TO_MMPLN_INST_DVLPR_MO_JM,TO_MMPLN_INST_DVLPR_MO_JM_20161128
TO_PUB_IVRSW_DAY_JM,TO_PUB_IVRSW_DAY_JM_20161128
TS_E_CHNL_PIECE_REWARD_STD_M_ZS,TS_E_CHNL_PIECE_REWARD_STD_M_ZS_20161128
TO_BASS_TRANS_FERLOG_ZS,TO_BASS_TRANS_FERLOG_ZS_20161128
TS_BASS_PRDCT_USE_ORG_ZS,TS_BASS_PRDCT_USE_ORG_ZS_20161128
TO_RHJF_BILL_MONFEE_DAY_ZS,TO_RHJF_BILL_MONFEE_DAY_ZS_20161128
TS_E_139_139CLUB_OPEN_OK_M_ZS,TS_E_139_139CLUB_OPEN_OK_M_ZS_20161128
TO_RHJF_DECR_DATA_LOG_D_ZS,TO_RHJF_DECR_DATA_LOG_D_ZS_20161128
TW_GMCC_CMPT_VEST_JSSC_M_ZS,TW_GMCC_CMPT_VEST_JSSC_M_ZS_20161128
TO_CORP_INDAPPLY_XXT_ORDER_MO_ZS,TO_CORP_INDAPPLY_XXT_ORDER_MO_ZS_20161128
TO_BASS_PAYIN_MEMO_MO_ZS,TO_BASS_PAYIN_MEMO_MO_ZS_20161128
TS_NB_GPRS_USR_PRDCT_ORDR_D_ZS,TS_NB_GPRS_USR_PRDCT_ORDR_D_ZS_20161128
TO_CRM_EBOX_CHNL_D_ZS,TO_CRM_EBOX_CHNL_D_ZS_20161128
TS_LOAD_MRKT_BUSI_CHARGE_TOTAL_DAY_ZS,TS_LOAD_MRKT_BUSI_CHARGE_TOTAL_DAY_ZS_20161128
TS_O_PRDCT_USED_DAYS_M_ZS,TS_O_PRDCT_USED_DAYS_M_ZS_20161128
TS_ZNTS_SKILL_GRP_ZS,TS_ZNTS_SKILL_GRP_ZS_20161128
TO_MM_BUSI_DAY_ZS,TO_MM_BUSI_DAY_ZS_20161128
TW_NB_MOBPAY_USR_M_ZS,TW_NB_MOBPAY_USR_M_ZS_20161128
TW_PERS_FAMHOME_INF_M_ZS,TW_PERS_FAMHOME_INF_M_ZS_20161128
TS_EB_RHJF_COLLECTION_DEAL_LOG_D_ZS,TS_EB_RHJF_COLLECTION_DEAL_LOG_D_ZS_20161128
TW_NB_HI_USR_M_ZS,TW_NB_HI_USR_M_ZS_20161128
TW_PERS_CORP_CNSM_M_ZS,TW_PERS_CORP_CNSM_M_ZS_20161128
TW_BASS_CUST_MO_ZS,TW_BASS_CUST_MO_ZS_20161128
TS_BASS_PRDCT_CUSTGRP_FORBID_ZS,TS_BASS_PRDCT_CUSTGRP_FORBID_ZS_20161128
TW_NB_CR_BUSI_D_ZS,TW_NB_CR_BUSI_D_ZS_20161128
TW_TERM_IMEI_SEQ_D_ZS,TW_TERM_IMEI_SEQ_D_ZS_20161128
TS_P_SJDCRM_CUST_GROUP_M_ZS,TS_P_SJDCRM_CUST_GROUP_M_ZS_20161128
TS_BASS_PRDCT_CUSTGRP_ALLOW_ZS,TS_BASS_PRDCT_CUSTGRP_ALLOW_ZS_20161128
TS_E_BOSS_BUSI_CHK_M_ZS,TS_E_BOSS_BUSI_CHK_M_ZS_20161128
TO_CRM_NBR_RES_D_ZS,TO_CRM_NBR_RES_D_ZS_20161128
TS_LOAD_BOSS_NEWBAL_MO_ZS,TS_LOAD_BOSS_NEWBAL_MO_ZS_20161128
TS_M_CORP_MBR_MP_M_ZS,TS_M_CORP_MBR_MP_M_ZS_20161128
TW_TERM_CHG_USR_BASE_M_ZS,TW_TERM_CHG_USR_BASE_M_ZS_20161128
TS_HWCRM_AREA_D_ZS,TS_HWCRM_AREA_D_ZS_20161128
TO_O_BNDCARD_ORDER_REL_D_ZS,TO_O_BNDCARD_ORDER_REL_D_ZS_20161128
TS_E_BATCH_MRKT_GIFT_HIS_D_ZS,TS_E_BATCH_MRKT_GIFT_HIS_D_ZS_20161128
TS_EB_SJDRHJF_BILL_RECHARGE_CHNL_D_ZS,TS_EB_SJDRHJF_BILL_RECHARGE_CHNL_D_ZS_20161128
TO_ESOP_AUTH_LOG_M_ZS,TO_ESOP_AUTH_LOG_M_ZS_20161128
TO_CORPMAIL_USR_MO_ZS,TO_CORPMAIL_USR_MO_ZS_20161128
TO_BASS_SN_ACTRE_DAY_ZS,TO_BASS_SN_ACTRE_DAY_ZS_20161128
TW_PERS_CSNM_M_ZS,TW_PERS_CSNM_M_ZS_20161128
TS_O_BUSI_RESTRICT_RULE_D_ZS,TS_O_BUSI_RESTRICT_RULE_D_ZS_20161128
TW_NB_WLAN_BUSI_D_ZS,TW_NB_WLAN_BUSI_D_ZS_20161128
TO_RHJF_OWE_BILL_DAY_ZS,TO_RHJF_OWE_BILL_DAY_ZS_20161128
TS_O_DTS_CORP_PAYAGENT_REL_M_ZS,TS_O_DTS_CORP_PAYAGENT_REL_M_ZS_20161128
TO_CRM_GROUP_MBR_LOG_D_ZS,TO_CRM_GROUP_MBR_LOG_D_ZS_20161128
TO_E_CXLM_RECOM_FAIL_M_ZS,TO_E_CXLM_RECOM_FAIL_M_ZS_20161128
TO_E_LTE_S1U_P2P_CDR_JM,TO_E_LTE_S1U_P2P_CDR_JM_O_TCTY20161130
TO_E_LTE_S1U_FTP_CDR_JM,TO_E_LTE_S1U_FTP_CDR_JM_O_TCTY20161130
TO_E_GBIU_U_DNS_CDR_JM,TO_E_GBIU_U_DNS_CDR_JM_O_TCTY20161130
TO_E_CS_AIU_HO_CDR_JM,TO_E_CS_AIU_HO_CDR_JM_O_TCTY20161130
TW_NET_SITE_M_JM,TW_NET_SITE_M_JM_O_TCTY20161130
TR_R_PARM_GGSN_D_JM,TR_R_PARM_GGSN_D_JM_O_TCTY20161130
TO_E_UU_CDR_JM,TO_E_UU_CDR_JM_O_TCTY20161130
TO_P_GN_URL_D_JM,TO_P_GN_URL_D_JM_O_TCTY20161130
TO_E_LTE_S1U_S6A_CDR_JM,TO_E_LTE_S1U_S6A_CDR_JM_O_TCTY20161130
TR_R_JK_PRODUCT_D_JM,TR_R_JK_PRODUCT_D_JM_O_TCTY20161130
TR_R_NE_OMCR_D_JM,TR_R_NE_OMCR_D_JM_O_TCTY20161130
TO_CHRG_CHK_RSLT_D_JM,TO_CHRG_CHK_RSLT_D_JM_20161128
TO_BASS_ALM_INTVAL_DAY_JM,TO_BASS_ALM_INTVAL_DAY_JM_20161128
TO_ESOP_INVC_RES_D_JM,TO_ESOP_INVC_RES_D_JM_20161128
TO_ESOP_ACPT_PAY_LOG_D_JM,TO_ESOP_ACPT_PAY_LOG_D_JM_20161128
TW_PERS_CMPTUSR_CNTY_M_JM,TW_PERS_CMPTUSR_CNTY_M_JM_20161128
TS_LOAD_MRKT_BANK_HZTS_DAY_ZS,TS_LOAD_MRKT_BANK_HZTS_DAY_ZS_20161128
TS_EB_SJDRHJF_HANG_BILL_D_ZS,TS_EB_SJDRHJF_HANG_BILL_D_ZS_20161128
TO_BASS_REWARD_TL_ZS,TO_BASS_REWARD_TL_ZS_20161128
TO_BASS_USR_RELA_IDAY_ZS,TO_BASS_USR_RELA_IDAY_ZS_20161128
TW_PERS_HOMEBRB_USR_M_ZS,TW_PERS_HOMEBRB_USR_M_ZS_20161128
TO_SJDCRM_ORDER_DIL_3MON_DAY_ZS,TO_SJDCRM_ORDER_DIL_3MON_DAY_ZS_20161128
TW_PERS_UNWOFF_USR_M_ZS,TW_PERS_UNWOFF_USR_M_ZS_20161128
TO_BASS_RHT_OPRLOG_DAY_ZS,TO_BASS_RHT_OPRLOG_DAY_ZS_20161128
TS_E_NETALLY_CHNL_M_ZS,TS_E_NETALLY_CHNL_M_ZS_20161128
TO_ESOP_BAT_DTL_RSLT_D_ZS,TO_ESOP_BAT_DTL_RSLT_D_ZS_20161128
TS_SJDCRM_CNTY_INF_D_ZS,TS_SJDCRM_CNTY_INF_D_ZS_20161128
TO_EB_INTERGAL_M_ZS,TO_EB_INTERGAL_M_ZS_20161128
TS_E_E100_BONUS_CHK_VALID_M_ZS,TS_E_E100_BONUS_CHK_VALID_M_ZS_20161128
TS_O_BUSI_ACCPET_TYP_D_ZS,TS_O_BUSI_ACCPET_TYP_D_ZS_20161128
TW_NGCC_ZNTS_FNSH_WORKF_DAY_ZS,TW_NGCC_ZNTS_FNSH_WORKF_DAY_ZS_20161128
TS_E_ORDR_PRDCT_USR_D_ZS,TS_E_ORDR_PRDCT_USR_D_ZS_20161128
TW_NB_CNTN_PARSE_D_ZS,TW_NB_CNTN_PARSE_D_ZS_20161128
TO_E_SMS_BATCH_SNDRESULT_D_ZS,TO_E_SMS_BATCH_SNDRESULT_D_ZS_20161128
TS_ESOP_SYS_PARAM_D_ZS,TS_ESOP_SYS_PARAM_D_ZS_20161128
TW_TERM_USR_IMEI_USE_STK_M_ZS,TW_TERM_USR_IMEI_USE_STK_M_ZS_20161128
TO_HWCRM_BAT_HIS_D_ZS,TO_HWCRM_BAT_HIS_D_ZS_20161128
TS_EB_PRDCT_PRESENT_RULE_DTL_D_ZS,TS_EB_PRDCT_PRESENT_RULE_DTL_D_ZS_20161128
TM_BOSS_CHRGCRD_RPT_DAY_ZS,TM_BOSS_CHRGCRD_RPT_DAY_ZS_20161128
TO_HWCRM_USR_STS_LOG_D_ZS,TO_HWCRM_USR_STS_LOG_D_ZS_20161128
TW_NB_GPRS_FLUX_MARKET_USR_D_ZS,TW_NB_GPRS_FLUX_MARKET_USR_D_ZS_20161128
TW_NB_MOBPAY_USR_D_ZS,TW_NB_MOBPAY_USR_D_ZS_20161128
TO_NGCC_AUTO_SERV_NAM_ZS,TO_NGCC_AUTO_SERV_NAM_ZS_20161128
TW_NB_VOICEMAIL_USR_D_ZS,TW_NB_VOICEMAIL_USR_D_ZS_20161128
TS_10086_FIRST_KEY_ZS,TS_10086_FIRST_KEY_ZS_20161128
TO_ESOP_ACPT_MAIL_D_ZS,TO_ESOP_ACPT_MAIL_D_ZS_20161128
TW_PERS_USR_M_ZS,TW_PERS_USR_M_ZS_20161128
TO_CORPCARD_MO_LOG_DAY_ZS,TO_CORPCARD_MO_LOG_DAY_ZS_20161128
TO_P_USR_PRDCT_ATTR_D_ZS,TO_P_USR_PRDCT_ATTR_D_ZS_20161128
TW_USRCALL_MO_ZS,TW_USRCALL_MO_ZS_20161128
TS_BASS_BILL_ITEM_SET_ZS,TS_BASS_BILL_ITEM_SET_ZS_20161128
TW_PERS_CSNM_CITY_M_ZS,TW_PERS_CSNM_CITY_M_ZS_20161128
TO_BASS_IMSI_RES_YC_MO_ZS,TO_BASS_IMSI_RES_YC_MO_ZS_20161128
TS_O_BUSI_VERIFY_TYP_D_ZS,TS_O_BUSI_VERIFY_TYP_D_ZS_20161128
TO_CR_DWN_TOPCHINA_ZS,TO_CR_DWN_TOPCHINA_ZS_20161128
TW_PERS_USR_CNTY_D_ZS,TW_PERS_USR_CNTY_D_ZS_20161128
TW_USRCALL_DAY_ZS,TW_USRCALL_DAY_ZS_20161128
TW_PERS_4G_USR_BUSI_ATTR_D_ZS,TW_PERS_4G_USR_BUSI_ATTR_D_ZS_20161128
TW_NB_COM139_BUSI_D_ZS,TW_NB_COM139_BUSI_D_ZS_20161128
TO_EB_CONT_CHG_M_ZS,TO_EB_CONT_CHG_M_ZS_20161128
TW_NB_MAIL139_USR_M_ZS,TW_NB_MAIL139_USR_M_ZS_20161128
TO_HWCRM_WORKF_EPT_D_ZS,TO_HWCRM_WORKF_EPT_D_ZS_20161128
TO_BASS_SMP_RES_MO_YC_ZS,TO_BASS_SMP_RES_MO_YC_ZS_20161128
TW_NB_MM_USR_D_ZS,TW_NB_MM_USR_D_ZS_20161128
TS_BASS_SP_SERV_MO_ZS,TS_BASS_SP_SERV_MO_ZS_20161128
TO_CLCT_HIS_D_ZS,TO_CLCT_HIS_D_ZS_20161128
TW_IMEI_USRCALL_MO_ZS,TW_IMEI_USRCALL_MO_ZS_20161128
TS_EB_CHNL_ACCT_D_ZS,TS_EB_CHNL_ACCT_D_ZS_20161128
TS_EB_SJDRHJF_FIXFEE_DISC_D_ZS,TS_EB_SJDRHJF_FIXFEE_DISC_D_ZS_20161128
TO_BASS_SW_ORDERLOG_DAY_ZS,TO_BASS_SW_ORDERLOG_DAY_ZS_20161128
TO_MMPLN_INST_DVLPR_DAY_ZS,TO_MMPLN_INST_DVLPR_DAY_ZS_20161128
TW_NB_CR_BUSI_M_ZS,TW_NB_CR_BUSI_M_ZS_20161128
TR_O_FAM_PRDCT_REL_D_ZS,TR_O_FAM_PRDCT_REL_D_ZS_20161128
TW_BASS_SCUST_MO_ZS,TW_BASS_SCUST_MO_ZS_20161128
TO_SJDRHJF_EBOX_BAL_IDAY_ZS,TO_SJDRHJF_EBOX_BAL_IDAY_ZS_20161128
TO_RHJF_UNFIN_BILL_WOFFITEM_IDAY_ZS,TO_RHJF_UNFIN_BILL_WOFFITEM_IDAY_ZS_20161128
TW_CDR_USR_GPRS_BUSI_M_ZS,TW_CDR_USR_GPRS_BUSI_M_ZS_TCTY20161130
TO_CXCRM_ORDER_BACK_DAY_ZS,TO_CXCRM_ORDER_BACK_DAY_ZS_20161128
TO_RHJF_PRDCT_USE_M_ZS,TO_RHJF_PRDCT_USE_M_ZS_20161128
TS_RHJF_DELAY_DECR_M_ZS,TS_RHJF_DELAY_DECR_M_ZS_20161128
TS_HWCRM_PARAM_VAL_D_ZS,TS_HWCRM_PARAM_VAL_D_ZS_20161128
TO_MMPLN_ONLN_DVLPR_DAY_ZS,TO_MMPLN_ONLN_DVLPR_DAY_ZS_20161128
TS_LOAD_MRKT_BUSI_INCOME_TOTAL_DAY_ZS,TS_LOAD_MRKT_BUSI_INCOME_TOTAL_DAY_ZS_20161128
TS_R_DICT_M_ZS,TS_R_DICT_M_ZS_20161128
TO_SCP_CHRG_ZS,TO_SCP_CHRG_ZS_20161128
TW_NB_MOBREAD_ASCC_M_ZS,TW_NB_MOBREAD_ASCC_M_ZS_20161128
TO_E_INV_ORDR_REL_M_ZS,TO_E_INV_ORDR_REL_M_ZS_20161128
TO_RHJF_CRDT_REQ_M_ZS,TO_RHJF_CRDT_REQ_M_ZS_20161128
TW_NB_MOBLOT_USE_M_ZS,TW_NB_MOBLOT_USE_M_ZS_20161128
TW_NB_MAIL139_USR_D_ZS,TW_NB_MAIL139_USR_D_ZS_20161128
TO_E_COOP_TERM_BONUS_STD_M_ZS,TO_E_COOP_TERM_BONUS_STD_M_ZS_20161128
TO_BASS_MOBSELL_DAY_ZS,TO_BASS_MOBSELL_DAY_ZS_20161128
TS_E_USR_ORD_TARIFFDISC_RELA_M_ZS,TS_E_USR_ORD_TARIFFDISC_RELA_M_ZS_20161128
TO_R_BLANSIM_SCRAP_LOSSDEL_D_ZS,TO_R_BLANSIM_SCRAP_LOSSDEL_D_ZS_20161128
TO_M_RTN_MARK_LOG_D_ZS,TO_M_RTN_MARK_LOG_D_ZS_20161128
TS_E_USR_ORD_TARIFFDISC_RELA_D_ZS,TS_E_USR_ORD_TARIFFDISC_RELA_D_ZS_20161128
TO_RHJF_BILL_UNWOFF_MO_ZS,TO_RHJF_BILL_UNWOFF_MO_ZS_20161128
TO_CXCRM_SRV_REQ_LOG_M_ZS,TO_CXCRM_SRV_REQ_LOG_M_ZS_20161128
TR_O_FAM_PRDCT_D_ZS,TR_O_FAM_PRDCT_D_ZS_20161128
TO_RHJF_BAND_CHRG_LOG_D_ZS,TO_RHJF_BAND_CHRG_LOG_D_ZS_20161128
TS_MRKT_MNTR_BUSI_INCM_DAY_ZS,TS_MRKT_MNTR_BUSI_INCM_DAY_ZS_20161128
TS_EB_COLLECTION_HIS_D_ZS,TS_EB_COLLECTION_HIS_D_ZS_20161128
TO_SCHOOL_BASIC_INFO_ZS,TO_SCHOOL_BASIC_INFO_ZS_20161128
TO_BASS_PROD_ATTR_DAY_ZS,TO_BASS_PROD_ATTR_DAY_ZS_20161128
TS_ESOP_GIFT_MARK_PLAN_D_ZS,TS_ESOP_GIFT_MARK_PLAN_D_ZS_20161128
TO_BASS_GOODS_SALE_ZS,TO_BASS_GOODS_SALE_ZS_20161128
TW_PERS_USR_D_ZS,TW_PERS_USR_D_ZS_20161128
TR_SJDCRM_BASS_OPRTORINFO_ZS,TR_SJDCRM_BASS_OPRTORINFO_ZS_20161128
TO_CXCRM_NBRRES_LOG_D_ZS,TO_CXCRM_NBRRES_LOG_D_ZS_20161128
TW_NET_CONT_CATE_M_JM,TW_NET_CONT_CATE_M_JM_O_TCTY20161130
TR_R_FAM_CUSTOMER_D_JM,TR_R_FAM_CUSTOMER_D_JM_O_TCTY20161130
TW_USR_DF_PAY_DAY_JM,TW_USR_DF_PAY_DAY_JM_TCTY20161130
TO_E_GBIU_U_MMS_CDR_JM,TO_E_GBIU_U_MMS_CDR_JM_O_TCTY20161130
TR_R_JK_VPMN_D_JM,TR_R_JK_VPMN_D_JM_O_TCTY20161130
TW_CDR_USR_VOC_BUSI_D_JM,TW_CDR_USR_VOC_BUSI_D_JM_TCTY20161130
TO_E_GBIU_U_VOIP_CDR_JM,TO_E_GBIU_U_VOIP_CDR_JM_O_TCTY20161130
TO_E_LTE_NHTTP_IM_D_JM,TO_E_LTE_NHTTP_IM_D_JM_O_TCTY20161130
TO_E_GBIU_U_P2P_CDR_JM,TO_E_GBIU_U_P2P_CDR_JM_O_TCTY20161130
TO_E_CS_AIU_MTC_CDR_JM,TO_E_CS_AIU_MTC_CDR_JM_O_TCTY20161130
TR_R_DATANET_PROT_D_JM,TR_R_DATANET_PROT_D_JM_O_TCTY20161130
TR_R_NE_WLAN_SWITCH_D_JM,TR_R_NE_WLAN_SWITCH_D_JM_O_TCTY20161130
TR_R_TOPO_MSC_POOL_D_JM,TR_R_TOPO_MSC_POOL_D_JM_O_TCTY20161130
TW_NB_SECUR_BUSI_D_ZS,TW_NB_SECUR_BUSI_D_ZS_20161128
TO_RHJF_MIN_CNSM_D_ZS,TO_RHJF_MIN_CNSM_D_ZS_20161128
TS_E_E100_DATACHK_VALID_M_ZS,TS_E_E100_DATACHK_VALID_M_ZS_20161128
TO_E_APPL_INSTL_D_ZS,TO_E_APPL_INSTL_D_ZS_20161128
TW_PERS_CMNCT_USR_D_ZS,TW_PERS_CMNCT_USR_D_ZS_20161128
TR_R_LOCATION_DISTRICT_D_JM,TR_R_LOCATION_DISTRICT_D_JM_O_TCTY20161130
TO_E_GBIU_U_FTP_CDR_JM,TO_E_GBIU_U_FTP_CDR_JM_O_TCTY20161130
TO_E_VOLTE_SV_CDR_JM,TO_E_VOLTE_SV_CDR_JM_O_TCTY20161130
TO_E_PARSE_GN_D_JM,TO_E_PARSE_GN_D_JM_O_TCTY20161130
TW_NET_CONT_PARSE_D_JM,TW_NET_CONT_PARSE_D_JM_O_TCTY20161130
TW_PERS_ONOFF_D_JM,TW_PERS_ONOFF_D_JM_O_TCTY20161130
TW_NET_SR_D_JM,TW_NET_SR_D_JM_O_TCTY20161130
TO_E_TEL_SGNL_23G_D_JM,TO_E_TEL_SGNL_23G_D_JM_O_TCTY20161130
TO_E_LTE_NHTTP_VOIP_D_JM,TO_E_LTE_NHTTP_VOIP_D_JM_O_TCTY20161130
TO_E_IUPS_CDR_JM,TO_E_IUPS_CDR_JM_O_TCTY20161130
TR_R_CRCT_DATALINK_D_JM,TR_R_CRCT_DATALINK_D_JM_O_TCTY20161130
TW_PERS_ONOFF_M_JM,TW_PERS_ONOFF_M_JM_O_TCTY20161130
TO_E_VOLTE_S1_MME_CDR_JM,TO_E_VOLTE_S1_MME_CDR_JM_O_TCTY20161130
TW_NET_SR_M_JM,TW_NET_SR_M_JM_O_TCTY20161130
TO_USR_SP_RELA_ADAY_ZS,TO_USR_SP_RELA_ADAY_ZS_20161128
TW_PERS_STAR_CUST_ASES_PROV_M_ZS,TW_PERS_STAR_CUST_ASES_PROV_M_ZS_20161128
TO_SJDCRM_BASS_EBOX_PAY_ADAY_ZS,TO_SJDCRM_BASS_EBOX_PAY_ADAY_ZS_20161128
TS_O_PKGCARD_SALE_DRSILL_LOG_M_ZS,TS_O_PKGCARD_SALE_DRSILL_LOG_M_ZS_20161128
TW_NB_GPRS_USR_PRDCT_ORDR_M_ZS,TW_NB_GPRS_USR_PRDCT_ORDR_M_ZS_20161128
TS_R_CUSTMD_TERM_SALES_M_ZS,TS_R_CUSTMD_TERM_SALES_M_ZS_20161128
TO_BASS_ACCT_PAY_TYP_ZS,TO_BASS_ACCT_PAY_TYP_ZS_20161128
TO_R_SRV_REL_M_ZS,TO_R_SRV_REL_M_ZS_20161128
TO_BASS_CHNL_CHG_LOG_ZS,TO_BASS_CHNL_CHG_LOG_ZS_20161128
TO_BASS_TERMRES_OPRLOG_ZS,TO_BASS_TERMRES_OPRLOG_ZS_20161128
TO_RHJF_PRTN_FIX_SETL_M_ZS,TO_RHJF_PRTN_FIX_SETL_M_ZS_20161128
TS_PERS_4G_USR_BUSI_D_ZS,TS_PERS_4G_USR_BUSI_D_ZS_20161128
TS_E_SJDRHJF_INVOICE_M_ZS,TS_E_SJDRHJF_INVOICE_M_ZS_20161128
TS_O_CHNL_COOP_TERM_M_ZS,TS_O_CHNL_COOP_TERM_M_ZS_20161128
TS_E_SJDCRM_ORDR_PRDCT_USR_D_ZS,TS_E_SJDCRM_ORDR_PRDCT_USR_D_ZS_20161128
TO_HWCRM_SIM_RES_D_ZS,TO_HWCRM_SIM_RES_D_ZS_20161128
TO_MNET_ONEKEY_BACK_FEE_DTL_DAY_ZS,TO_MNET_ONEKEY_BACK_FEE_DTL_DAY_ZS_20161128
TS_M_MP_PROJECT_M_ZS,TS_M_MP_PROJECT_M_ZS_20161128
TS_O_SJDCRM_PERS_CORP_PRDCT_USR_D_ZS,TS_O_SJDCRM_PERS_CORP_PRDCT_USR_D_ZS_20161128
TS_O_CROSS_REGION_CORP_PRDCT_D_ZS,TS_O_CROSS_REGION_CORP_PRDCT_D_ZS_20161128
TO_ESOP_ADD_GIFT_D_ZS,TO_ESOP_ADD_GIFT_D_ZS_20161128
TS_EB_SJDRHJF_COLLECTION_DATA_D_ZS,TS_EB_SJDRHJF_COLLECTION_DATA_D_ZS_20161128
TO_CHNL_BLANKCARD_D_ZS,TO_CHNL_BLANKCARD_D_ZS_20161128
TS_M_MARKET_PLAN_M_ZS,TS_M_MARKET_PLAN_M_ZS_20161128
TS_E_BUSI_INCOME_D_ZS,TS_E_BUSI_INCOME_D_ZS_20161128
TS_R_CTMS_TERM_SALES_RPT_D_ZS,TS_R_CTMS_TERM_SALES_RPT_D_ZS_20161128
TO_BASS_VOPUSR_MO_ZS,TO_BASS_VOPUSR_MO_ZS_20161128
TW_BASS_VIPCARD_RES_MO_ZS,TW_BASS_VIPCARD_RES_MO_ZS_20161128
TS_E_DUN_CALL_LOSS_QTY_D_ZS,TS_E_DUN_CALL_LOSS_QTY_D_ZS_20161128
TW_NB_KEY_BUSI_USR_M_ZS,TW_NB_KEY_BUSI_USR_M_ZS_20161128
TS_O_USR_STS_CHG_M_ZS,TS_O_USR_STS_CHG_M_ZS_20161128
TW_PERS_FAMHOME_INF_D_ZS,TW_PERS_FAMHOME_INF_D_ZS_20161128
TO_BASS_SW_ORD_DAY_ZS,TO_BASS_SW_ORD_DAY_ZS_20161128
TW_PERS_CUST_BILL_M_ZS,TW_PERS_CUST_BILL_M_ZS_20161128
TW_PERS_HOMEBRB_FLUX_USEAGE_D_ZS,TW_PERS_HOMEBRB_FLUX_USEAGE_D_ZS_20161128
TS_LOAD_QY_ACCT_BAL_RPT_ZS,TS_LOAD_QY_ACCT_BAL_RPT_ZS_20161128
TR_R_JK_GPRS_D_JM,TR_R_JK_GPRS_D_JM_O_TCTY20161130
TR_R_NBR_VLAN_D_JM,TR_R_NBR_VLAN_D_JM_O_TCTY20161130
TW_PERS_FAMHOME_USR_M_JM,TW_PERS_FAMHOME_USR_M_JM_20161128
TR_R_NE_WLAN_HOTSPOT_D_JM,TR_R_NE_WLAN_HOTSPOT_D_JM_O_TCTY20161130
TO_E_LTE_NHTTP_RTSP_D_JM,TO_E_LTE_NHTTP_RTSP_D_JM_O_TCTY20161130
TO_P_THRD_RGST_RLNAM_D_JM,TO_P_THRD_RGST_RLNAM_D_JM_20161128
TW_BASS_INTEGRAL_RULE_MO_ZS,TW_BASS_INTEGRAL_RULE_MO_ZS_20161128
TO_BASS_EMPT_YSIM_DAY_ZS,TO_BASS_EMPT_YSIM_DAY_ZS_20161128
TS_BASS_PRDCT_ZS,TS_BASS_PRDCT_ZS_20161128
TO_CRM_RFEETEL_USR_D_ZS,TO_CRM_RFEETEL_USR_D_ZS_20161128
TS_ESOP_WORKF_DFN_D_ZS,TS_ESOP_WORKF_DFN_D_ZS_20161128
TS_E_FIXFEE_LOG_D_ZS,TS_E_FIXFEE_LOG_D_ZS_20161128
TW_PERS_FAMHOME_VNL_CALL_D_ZS,TW_PERS_FAMHOME_VNL_CALL_D_ZS_20161128
TS_EB_WAITBAD_BILL_M_ZS,TS_EB_WAITBAD_BILL_M_ZS_20161128
TS_CRM_CNTY_INF_D_ZS,TS_CRM_CNTY_INF_D_ZS_20161128
TO_SJDCRM_ORDER_FEE_DTL_DAY_ZS,TO_SJDCRM_ORDER_FEE_DTL_DAY_ZS_20161128
TW_MOBGAME_BUSI_D_ZS,TW_MOBGAME_BUSI_D_ZS_20161128
TS_E_PBOSS_BUSIDTL_HIS_BACK_M_ZS,TS_E_PBOSS_BUSIDTL_HIS_BACK_M_ZS_20161128
TO_CRM_OPER_INF_D_ZS,TO_CRM_OPER_INF_D_ZS_20161128
